dt	solar	precp	temp_max	temp_min	evap	temp
Thu Dec 15 1994 00:00:00 GMT+0800 (CST)	9.67	0	26.5	16.2	3.1	20.3
Fri Dec 16 1994 00:00:00 GMT+0800 (CST)	9.52	0	27.7	15.3	2.5	19.6
Sat Dec 17 1994 00:00:00 GMT+0800 (CST)	8.99	0	27.5	14	2.2	19.2
Sun Dec 18 1994 00:00:00 GMT+0800 (CST)	6.41	0	24.3	15.9	1.9	19.3
Mon Dec 19 1994 00:00:00 GMT+0800 (CST)	6.19	0	25.8	15.7	1.5	20.6
Tue Dec 20 1994 00:00:00 GMT+0800 (CST)	6.38	0	26	18	1.9	21.2
Wed Dec 21 1994 00:00:00 GMT+0800 (CST)	10.95	0	24	12.9	3.5	18.2
Thu Dec 22 1994 00:00:00 GMT+0800 (CST)	10.28	0	25.7	11.3	1.8	16.9
Fri Dec 23 1994 00:00:00 GMT+0800 (CST)	9.56	0	26	12.5	2	18.7
Sat Dec 24 1994 00:00:00 GMT+0800 (CST)	3.39	0	23.7	18.6	0.4	20.5
Sun Dec 25 1994 00:00:00 GMT+0800 (CST)	3.54	7.5	24.2	18.1	0.7	20.4
Mon Dec 26 1994 00:00:00 GMT+0800 (CST)	8.98	2.5	26.2	17.9	1.6	20.1
Tue Dec 27 1994 00:00:00 GMT+0800 (CST)	5.12	0	23.2	17.4	1.3	19.4
Wed Dec 28 1994 00:00:00 GMT+0800 (CST)	7.7	1	24.9	15.7	1.2	19
Thu Dec 29 1994 00:00:00 GMT+0800 (CST)	7.9	0	25	15.7	1.5	19.5
Fri Dec 30 1994 00:00:00 GMT+0800 (CST)	9.48	0	26.2	14.3	2.3	18.9
Sat Dec 31 1994 00:00:00 GMT+0800 (CST)	11.02	0	23.9	11.1	3.1	16.5
Sun Jan 01 1995 00:00:00 GMT+0800 (CST)						
Sun Jan 01 1995 00:00:00 GMT+0800 (CST)	11.13	0	23.8	10.7	2.6	15.7
Mon Jan 02 1995 00:00:00 GMT+0800 (CST)	10.14	0	25	11.9	1.4	17.6
Tue Jan 03 1995 00:00:00 GMT+0800 (CST)	9.37	0	25.9	14.1	1.9	18.9
Wed Jan 04 1995 00:00:00 GMT+0800 (CST)	4.69	1	18.1	11.2	1.2	14.9
Thu Jan 05 1995 00:00:00 GMT+0800 (CST)	7.07	0	16.5	5.5	2.5	12.1
Fri Jan 06 1995 00:00:00 GMT+0800 (CST)	11.45	0	20.8	4	2.3	11
Sat Jan 07 1995 00:00:00 GMT+0800 (CST)	11.8	0	23.7	6	1.4	13.6
Sun Jan 08 1995 00:00:00 GMT+0800 (CST)	11.82	0	25.3	7.2	2.4	15.4
Mon Jan 09 1995 00:00:00 GMT+0800 (CST)	11.41	0	25.7	9	2.3	16.5
Tue Jan 10 1995 00:00:00 GMT+0800 (CST)	9.9	0	27.6	12.4	2.7	18
Wed Jan 11 1995 00:00:00 GMT+0800 (CST)	8.51	0	24.7	15.9	1.9	18.5
Thu Jan 12 1995 00:00:00 GMT+0800 (CST)	9.23	0	23	13.9	3	16.9
Fri Jan 13 1995 00:00:00 GMT+0800 (CST)	6.72	0	18.8	9.2	1.9	14
Sat Jan 14 1995 00:00:00 GMT+0800 (CST)	9.26	0	20.9	8	2.1	13.8
Sun Jan 15 1995 00:00:00 GMT+0800 (CST)	6.87	0	21.4	10.7	1.5	15.6
Mon Jan 16 1995 00:00:00 GMT+0800 (CST)	10.3	0	19.5	10.77	2.9	15.2
Tue Jan 17 1995 00:00:00 GMT+0800 (CST)	12.18	0	25	9.4	2.4	15.6
Wed Jan 18 1995 00:00:00 GMT+0800 (CST)	11.44	0	24.7	10	2.2	16.2
Thu Jan 19 1995 00:00:00 GMT+0800 (CST)	11.96	0	25.2	10	2.6	16.3
Fri Jan 20 1995 00:00:00 GMT+0800 (CST)	10.58	0	25.8	10.2	1.8	17.1
Sat Jan 21 1995 00:00:00 GMT+0800 (CST)	11.4	0	25.4	12.3	2.1	17.7
Sun Jan 22 1995 00:00:00 GMT+0800 (CST)	11.29	0	30.3	16.8	3.3	22.2
Mon Jan 23 1995 00:00:00 GMT+0800 (CST)	10.26	0	24	14	3.6	19
Tue Jan 24 1995 00:00:00 GMT+0800 (CST)	9.19	0	22.6	13	2.4	16.6
Wed Jan 25 1995 00:00:00 GMT+0800 (CST)	7.81	0	22.5	13.2	1.9	16.9
Thu Jan 26 1995 00:00:00 GMT+0800 (CST)	3.46	0	20.1	12.1	0.5	16
Fri Jan 27 1995 00:00:00 GMT+0800 (CST)	4.7	2.5	19.8	13.5	1	15.6
Sat Jan 28 1995 00:00:00 GMT+0800 (CST)	2.44	3.5	16	13.5	0.4	14.1
Sun Jan 29 1995 00:00:00 GMT+0800 (CST)	5.2	0	18.1	13.1	1.1	15.1
Mon Jan 30 1995 00:00:00 GMT+0800 (CST)	8.73	0	17.9	12	2.5	14.2
Tue Jan 31 1995 00:00:00 GMT+0800 (CST)	3.09	0	14	11.1	1	12.4
Wed Feb 01 1995 00:00:00 GMT+0800 (CST)	5.13	0	14.9	9.8	1.6	12
Thu Feb 02 1995 00:00:00 GMT+0800 (CST)	6.31	0	16	10.2	1.9	12
Fri Feb 03 1995 00:00:00 GMT+0800 (CST)	10.55	0	19.8	8.4	2.6	14
Sat Feb 04 1995 00:00:00 GMT+0800 (CST)	12.44	0	17.1	10.1	3.5	13.3
Sun Feb 05 1995 00:00:00 GMT+0800 (CST)	12.55	0	17.3	5.8	3.1	10.8
Mon Feb 06 1995 00:00:00 GMT+0800 (CST)	12.65	0	20.5	5.2	2.4	11.5
Tue Feb 07 1995 00:00:00 GMT+0800 (CST)	13.16	0	21.9	6	2	13
Wed Feb 08 1995 00:00:00 GMT+0800 (CST)	12.15	0	23.7	8.3	2.3	15.4
Thu Feb 09 1995 00:00:00 GMT+0800 (CST)	13.9	0	24.2	12.2	3.6	17.4
Fri Feb 10 1995 00:00:00 GMT+0800 (CST)	8.55	0	22.9	11.6	2	16.8
Sat Feb 11 1995 00:00:00 GMT+0800 (CST)	7.84	0	23.4	15.1	2	17.8
Sun Feb 12 1995 00:00:00 GMT+0800 (CST)	12.76	0	27.3	15	3	19.8
Mon Feb 13 1995 00:00:00 GMT+0800 (CST)	9.71	0	25.8	14.6	1.8	18.5
Tue Feb 14 1995 00:00:00 GMT+0800 (CST)	3.97	13.5	19.3	14	0.6	15.8
Wed Feb 15 1995 00:00:00 GMT+0800 (CST)	3.4	0	17.4	13.5	0	14.9
Thu Feb 16 1995 00:00:00 GMT+0800 (CST)	8.43	0.5	21.5	13.4	2.8	16.3
Fri Feb 17 1995 00:00:00 GMT+0800 (CST)	7.77	5	21.7	13	1.3	15.8
Sat Feb 18 1995 00:00:00 GMT+0800 (CST)	8.27	0	24.3	14.2	1.9	17.5
Sun Feb 19 1995 00:00:00 GMT+0800 (CST)	6.73	1	23	15.8	0.8	17.8
Mon Feb 20 1995 00:00:00 GMT+0800 (CST)	1.81	9	17.6	14.8	0.8	16
Tue Feb 21 1995 00:00:00 GMT+0800 (CST)	2.32	25	19.8	13.1	0.2	15
Wed Feb 22 1995 00:00:00 GMT+0800 (CST)	1.75	27	16.1	12.9	0.3	14.5
Thu Feb 23 1995 00:00:00 GMT+0800 (CST)	5.67	0	19.6	14.5	0.3	16.1
Fri Feb 24 1995 00:00:00 GMT+0800 (CST)	6.05	0	19.4	14	0.4	15.6
Sat Feb 25 1995 00:00:00 GMT+0800 (CST)	3.06	1	17.6	12.6	0.3	14.6
Sun Feb 26 1995 00:00:00 GMT+0800 (CST)	7.82	0	19.2	12	0.3	14.6
Mon Feb 27 1995 00:00:00 GMT+0800 (CST)	3.34	0.5	16.8	12.4	0	14.3
Tue Feb 28 1995 00:00:00 GMT+0800 (CST)	6.38	0	20.6	9.8	0.7	15.5
Wed Mar 01 1995 00:00:00 GMT+0800 (CST)	1.35	18.5	14.6	12.9	0	13.7
Thu Mar 02 1995 00:00:00 GMT+0800 (CST)	1.68	19.5	17.8	13.7	0	15.1
Fri Mar 03 1995 00:00:00 GMT+0800 (CST)	13.26	0.5	21.7	11.9	6.4	16.4
Sat Mar 04 1995 00:00:00 GMT+0800 (CST)	14.48	0	19.8	10.7	5	14.6
Sun Mar 05 1995 00:00:00 GMT+0800 (CST)	15.31	0	21.5	7.9	1.5	14.1
Mon Mar 06 1995 00:00:00 GMT+0800 (CST)	3.58	0	17.2	11	0.3	14
Tue Mar 07 1995 00:00:00 GMT+0800 (CST)	12.76	0	24.3	11	1.6	17.2
Wed Mar 08 1995 00:00:00 GMT+0800 (CST)	13	0	25.5	13.5	0.7	18.6
Thu Mar 09 1995 00:00:00 GMT+0800 (CST)	12.84	0	30.2	15.1	0.4	22.4
Fri Mar 10 1995 00:00:00 GMT+0800 (CST)	10.94	0	25.9	17.2	3.7	20.5
Sat Mar 11 1995 00:00:00 GMT+0800 (CST)	1	0	28.8	15.2	0.9	21
Sun Mar 12 1995 00:00:00 GMT+0800 (CST)	-	0	23.2	14.2	-	18.7
Mon Mar 13 1995 00:00:00 GMT+0800 (CST)	0.59	1	16.3	12.1	0	14.2
Tue Mar 14 1995 00:00:00 GMT+0800 (CST)	7.19	5.5	22.2	13.8	0	18
Wed Mar 15 1995 00:00:00 GMT+0800 (CST)	9.97	0	26.4	14.8	0.2	20.6
Thu Mar 16 1995 00:00:00 GMT+0800 (CST)	6.52	0	30.8	18	0.4	24.4
Fri Mar 17 1995 00:00:00 GMT+0800 (CST)	5.85	0.5	22.6	18	0.3	20.3
Sat Mar 18 1995 00:00:00 GMT+0800 (CST)	0.81	15.5	14.6	11.7	0.4	13.2
Sun Mar 19 1995 00:00:00 GMT+0800 (CST)	1.66	0	16.4	12.1	0.1	14.3
Mon Mar 20 1995 00:00:00 GMT+0800 (CST)	4.25	1.5	20	13.6	0	16.8
Tue Mar 21 1995 00:00:00 GMT+0800 (CST)	10.46	0	27	15.8	0	21.4
Wed Mar 22 1995 00:00:00 GMT+0800 (CST)	9.97	0	28.1	17.7	0	22.2
Thu Mar 23 1995 00:00:00 GMT+0800 (CST)	5.99	0	28.6	19.8	1	23.4
Fri Mar 24 1995 00:00:00 GMT+0800 (CST)	13.16	0	28.4	19.5	0.3	23.5
Sat Mar 25 1995 00:00:00 GMT+0800 (CST)	2.51	0.5	22.5	12.9	0	18
Sun Mar 26 1995 00:00:00 GMT+0800 (CST)	11.35	0	20.9	11.2	0.3	14.9
Mon Mar 27 1995 00:00:00 GMT+0800 (CST)	14.51	0	24	13.7	0.2	18.7
Tue Mar 28 1995 00:00:00 GMT+0800 (CST)	11.41	0	27.5	17.5	0.2	21.2
Wed Mar 29 1995 00:00:00 GMT+0800 (CST)	9.97	0	29.7	19.6	0.6	23.5
Thu Mar 30 1995 00:00:00 GMT+0800 (CST)	3.36	8.5	24.9	18.3	0	22.1
Fri Mar 31 1995 00:00:00 GMT+0800 (CST)	8.24	4	23.7	17	0	19.5
Sat Apr 01 1995 00:00:00 GMT+0800 (CST)	2.77	19	18.8	14.5	0	16.9
Sun Apr 02 1995 00:00:00 GMT+0800 (CST)	2.6	10.5	18.6	15.8	0	16.9
Mon Apr 03 1995 00:00:00 GMT+0800 (CST)	2.85	2.5	17.1	14.3	0	15.5
Tue Apr 04 1995 00:00:00 GMT+0800 (CST)	1.41	3.5	17.5	15	0	16.3
Wed Apr 05 1995 00:00:00 GMT+0800 (CST)	5.63	0	24	16.2	0	19.1
Thu Apr 06 1995 00:00:00 GMT+0800 (CST)	4.63	0	23.7	18	0.1	20.1
Fri Apr 07 1995 00:00:00 GMT+0800 (CST)	2.08	15	21.5	18.1	0.1	19.4
Sat Apr 08 1995 00:00:00 GMT+0800 (CST)	13.88	0	29.4	17.8	0.3	23.6
Sun Apr 09 1995 00:00:00 GMT+0800 (CST)	13.19	0	29.7	18.6	0.4	24.2
Mon Apr 10 1995 00:00:00 GMT+0800 (CST)	7.91	0	27.6	19	0	23.3
Tue Apr 11 1995 00:00:00 GMT+0800 (CST)	10.75	0	28.6	18.8	0.2	23.7
Wed Apr 12 1995 00:00:00 GMT+0800 (CST)	14.88	0	30	16.4	0.2	23.2
Thu Apr 13 1995 00:00:00 GMT+0800 (CST)	12.35	0	29.2	17.8	0.4	23.5
Fri Apr 14 1995 00:00:00 GMT+0800 (CST)	9.71	0	32.2	20.5	0.3	26.4
Sat Apr 15 1995 00:00:00 GMT+0800 (CST)	13.82	0	31	21.8	3.6	25.9
Sun Apr 16 1995 00:00:00 GMT+0800 (CST)	13.14	0	30.8	21.7	3.6	25.6
Mon Apr 17 1995 00:00:00 GMT+0800 (CST)	13.25	0	29.6	21.7	3.4	25.2
Tue Apr 18 1995 00:00:00 GMT+0800 (CST)	16.48	0	31.4	22.3	4.9	26.7
Wed Apr 19 1995 00:00:00 GMT+0800 (CST)	13.01	0	28.5	18	4.8	23.7
Thu Apr 20 1995 00:00:00 GMT+0800 (CST)	13.86	0	28.5	17.5	3.4	22.6
Fri Apr 21 1995 00:00:00 GMT+0800 (CST)	12.71	0	30.8	21.6	3.5	24.7
Sat Apr 22 1995 00:00:00 GMT+0800 (CST)	16.4	0	33	21.3	5	26.5
Sun Apr 23 1995 00:00:00 GMT+0800 (CST)	14.37	0	32.6	21.4	4.7	25.9
Mon Apr 24 1995 00:00:00 GMT+0800 (CST)	15.13	0	31.3	20.8	4	24.8
Tue Apr 25 1995 00:00:00 GMT+0800 (CST)	16.47	0	31.9	20.5	4.4	25.5
Wed Apr 26 1995 00:00:00 GMT+0800 (CST)	17.05	0	31.1	20.9	5.9	24.9
Thu Apr 27 1995 00:00:00 GMT+0800 (CST)	16.24	0	31.8	19.4	4.7	24.9
Fri Apr 28 1995 00:00:00 GMT+0800 (CST)	15.06	0	32.2	21.3	5	25.7
Sat Apr 29 1995 00:00:00 GMT+0800 (CST)	14.35	0	32.5	21.5	3.8	26.1
Sun Apr 30 1995 00:00:00 GMT+0800 (CST)	13.76	0	32.2	23.4	4.3	26.9
Mon May 01 1995 00:00:00 GMT+0800 (CST)	17.62	0	33.3	21.7	5	27.2
Tue May 02 1995 00:00:00 GMT+0800 (CST)	14.98	0	31.8	23.4	4.4	27
Wed May 03 1995 00:00:00 GMT+0800 (CST)	16.47	0	33	23.2	5.3	26.5
Thu May 04 1995 00:00:00 GMT+0800 (CST)	7.65	0	29.5	19.7	3.2	23.5
Fri May 05 1995 00:00:00 GMT+0800 (CST)	4.78	0	23.3	18.4	1.5	20.3
Sat May 06 1995 00:00:00 GMT+0800 (CST)	12.94	0	29.5	18.8	3.4	23.6
Sun May 07 1995 00:00:00 GMT+0800 (CST)	5.23	0	26.6	20.3	0.9	22.6
Mon May 08 1995 00:00:00 GMT+0800 (CST)	12.07	0	27.5	19.7	2.7	23.1
Tue May 09 1995 00:00:00 GMT+0800 (CST)	8.79	0.5	28	20.1	1.5	23.2
Wed May 10 1995 00:00:00 GMT+0800 (CST)	16.87	0	32.2	19.9	4.7	24.8
Thu May 11 1995 00:00:00 GMT+0800 (CST)	15.32	0	31	19	3.9	24.5
Fri May 12 1995 00:00:00 GMT+0800 (CST)	9.64	0	30.8	19	1.8	24.2
Sat May 13 1995 00:00:00 GMT+0800 (CST)	3.55	4.5	23.7	21.5	0	22.6
Sun May 14 1995 00:00:00 GMT+0800 (CST)	18.16	0	32	20.2	4.7	25
Mon May 15 1995 00:00:00 GMT+0800 (CST)	10.98	0	31.4	20.6	3.3	24.5
Tue May 16 1995 00:00:00 GMT+0800 (CST)	3.35	21	23.9	19.6	0.2	21.2
Wed May 17 1995 00:00:00 GMT+0800 (CST)	2.84	39.5	24.3	21.3	1.2	22.8
Thu May 18 1995 00:00:00 GMT+0800 (CST)	5.21	7.5	28.3	23.3	3.5	25
Fri May 19 1995 00:00:00 GMT+0800 (CST)	14.2	0	32.7	22.6	3.5	27.1
Sat May 20 1995 00:00:00 GMT+0800 (CST)	14.13	0	32	25	3.9	27.9
Sun May 21 1995 00:00:00 GMT+0800 (CST)	12.7	0.5	31.9	22.8	3.8	27.4
Mon May 22 1995 00:00:00 GMT+0800 (CST)	3.53	5.5	24.6	20.4	1.1	22
Tue May 23 1995 00:00:00 GMT+0800 (CST)	3.09	20.5	25	20.7	1.8	22.6
Wed May 24 1995 00:00:00 GMT+0800 (CST)	10.38	0	31	22.7	2	25.1
Thu May 25 1995 00:00:00 GMT+0800 (CST)	16.26	0	31.2	22.8	4.1	27
Fri May 26 1995 00:00:00 GMT+0800 (CST)	9.75	0	31.6	23.9	3.2	27.2
Sat May 27 1995 00:00:00 GMT+0800 (CST)	18.57	0	33.1	24.3	5	27.6
Sun May 28 1995 00:00:00 GMT+0800 (CST)	14.54	0	32.5	24	3.7	27.4
Mon May 29 1995 00:00:00 GMT+0800 (CST)	17.74	0	33	24.1	4.5	28.1
Tue May 30 1995 00:00:00 GMT+0800 (CST)	19.12	0	33.2	23.5	5.5	28
Wed May 31 1995 00:00:00 GMT+0800 (CST)	17.97	0	33.4	23.3	5.2	27.9
Thu Jun 01 1995 00:00:00 GMT+0800 (CST)	17.68	0	33.9	25	6.1	28.6
Fri Jun 02 1995 00:00:00 GMT+0800 (CST)	18.4	0	34.4	23.3	5.6	28.2
Sat Jun 03 1995 00:00:00 GMT+0800 (CST)	19.06	0	33.4	23.8	5.2	28.2
Sun Jun 04 1995 00:00:00 GMT+0800 (CST)	16.52	0	33.5	24.6	5.5	28
Mon Jun 05 1995 00:00:00 GMT+0800 (CST)	16.46	0	33.3	23.7	4.6	27.5
Tue Jun 06 1995 00:00:00 GMT+0800 (CST)	15.98	0	33.2	23.8	4.2	28.1
Wed Jun 07 1995 00:00:00 GMT+0800 (CST)	13.81	0.5	33.7	23.9	4.2	27.6
Thu Jun 08 1995 00:00:00 GMT+0800 (CST)	9.18	88	32.2	24	1.4	26.4
Fri Jun 09 1995 00:00:00 GMT+0800 (CST)	2.26	186.5	26.8	22.1	6.1	23.8
Sat Jun 10 1995 00:00:00 GMT+0800 (CST)	4.81	77.5	27.1	22.4	4.7	24.3
Sun Jun 11 1995 00:00:00 GMT+0800 (CST)	7.91	0	30.2	23.8	1.1	25.6
Mon Jun 12 1995 00:00:00 GMT+0800 (CST)	15.12	0.5	32.4	23.5	2.9	26.6
Tue Jun 13 1995 00:00:00 GMT+0800 (CST)	19.54	0	33.1	23.3	4.8	27.4
Wed Jun 14 1995 00:00:00 GMT+0800 (CST)	9.68	29	32.2	22.7	1.2	25.2
Thu Jun 15 1995 00:00:00 GMT+0800 (CST)	7.51	1.5	31.1	22.9	1.9	26.3
Fri Jun 16 1995 00:00:00 GMT+0800 (CST)	13.05	0	32.8	25.1	3.6	28.1
Sat Jun 17 1995 00:00:00 GMT+0800 (CST)	20.35	0	33.7	24.6	6.4	28.8
Sun Jun 18 1995 00:00:00 GMT+0800 (CST)	13.76	0	33.9	24	4.2	28.2
Mon Jun 19 1995 00:00:00 GMT+0800 (CST)	18.77	0	33.5	24.5	5.5	28.9
Tue Jun 20 1995 00:00:00 GMT+0800 (CST)	16.08	0	34.5	25.5	5.3	29.3
Wed Jun 21 1995 00:00:00 GMT+0800 (CST)	16.49	0	33.8	25.1	5.4	29
Thu Jun 22 1995 00:00:00 GMT+0800 (CST)	20	0	34.9	24.5	6.1	29.2
Fri Jun 23 1995 00:00:00 GMT+0800 (CST)	16.65	0	33.7	24.5	4.8	28.9
Sat Jun 24 1995 00:00:00 GMT+0800 (CST)	17.39	0	34.6	24.6	1.3	29.1
Sun Jun 25 1995 00:00:00 GMT+0800 (CST)	19.1	0	35.3	24.4	0.5	29.4
Mon Jun 26 1995 00:00:00 GMT+0800 (CST)	18.96	0	34.3	24.7	0.7	29.5
Tue Jun 27 1995 00:00:00 GMT+0800 (CST)	21.37	0	36	25.1	0.4	30.3
Wed Jun 28 1995 00:00:00 GMT+0800 (CST)	12.07	9.5	35.5	24.4	0.2	28.5
Thu Jun 29 1995 00:00:00 GMT+0800 (CST)	10	0	32.7	23.9	0	27.8
Fri Jun 30 1995 00:00:00 GMT+0800 (CST)	15.04	0	33.8	24.8	0.6	28.9
Sat Jul 01 1995 00:00:00 GMT+0800 (CST)	13.36	94.5	34	23	1.7	27.3
Sun Jul 02 1995 00:00:00 GMT+0800 (CST)	17.44	0	33.5	24	6.7	28.1
Mon Jul 03 1995 00:00:00 GMT+0800 (CST)	13.04	0	33.4	25.4	4.3	28.4
Tue Jul 04 1995 00:00:00 GMT+0800 (CST)	16.14	2	33.7	24.6	5	28.4
Wed Jul 05 1995 00:00:00 GMT+0800 (CST)	15.65	0	32.9	23.8	4	27.8
Thu Jul 06 1995 00:00:00 GMT+0800 (CST)	16.21	0	33.6	24.7	4.9	28.5
Fri Jul 07 1995 00:00:00 GMT+0800 (CST)	15.5	0	33.9	23.4	5.3	28.2
Sat Jul 08 1995 00:00:00 GMT+0800 (CST)	16.09	0	34.1	24	5.8	28.4
Sun Jul 09 1995 00:00:00 GMT+0800 (CST)	10.5	68.5	33.9	24.1	5.6	26.8
Mon Jul 10 1995 00:00:00 GMT+0800 (CST)	10.72	102	31.5	23.3	2.1	25.8
Tue Jul 11 1995 00:00:00 GMT+0800 (CST)	12.56	0	31.6	23.8	0	26.5
Wed Jul 12 1995 00:00:00 GMT+0800 (CST)	13.23	69.5	32.3	23.4	3	26.2
Thu Jul 13 1995 00:00:00 GMT+0800 (CST)	15.91	51.5	33	22.8	10.9	26.5
Fri Jul 14 1995 00:00:00 GMT+0800 (CST)	8.36	0	30.2	23.6	1.8	26.6
Sat Jul 15 1995 00:00:00 GMT+0800 (CST)	14.24	2.5	32.6	23.5	4.9	27.5
Sun Jul 16 1995 00:00:00 GMT+0800 (CST)	19.2	0	32.9	24.1	5.4	28.3
Mon Jul 17 1995 00:00:00 GMT+0800 (CST)	18.2	0	33	24.7	5.5	28.7
Tue Jul 18 1995 00:00:00 GMT+0800 (CST)	20.51	0	35.1	25.1	6.3	29.3
Wed Jul 19 1995 00:00:00 GMT+0800 (CST)	19.89	0	34.8	25.4	6.5	29.6
Thu Jul 20 1995 00:00:00 GMT+0800 (CST)	19.03	0	34.3	26.7	6.9	29.8
Fri Jul 21 1995 00:00:00 GMT+0800 (CST)	17.57	0	34.3	20	5.7	29.8
Sat Jul 22 1995 00:00:00 GMT+0800 (CST)	17.98	0	34.1	27.2	5.6	30.2
Sun Jul 23 1995 00:00:00 GMT+0800 (CST)	15.79	4	33.5	24.1	4.3	28.2
Mon Jul 24 1995 00:00:00 GMT+0800 (CST)	13.49	13	32.3	23.8	3	26.6
Tue Jul 25 1995 00:00:00 GMT+0800 (CST)	12.74	66	32.3	23.4	1.7	26.1
Wed Jul 26 1995 00:00:00 GMT+0800 (CST)	12.49	36.5	32.3	23.3	5.5	25.8
Thu Jul 27 1995 00:00:00 GMT+0800 (CST)	6.1	0	28.9	22.9	0.5	25.3
Fri Jul 28 1995 00:00:00 GMT+0800 (CST)	19.06	0	33.7	22.3	4.5	28.1
Sat Jul 29 1995 00:00:00 GMT+0800 (CST)	15.07	0	33.6	25	4.6	29.1
Sun Jul 30 1995 00:00:00 GMT+0800 (CST)	6	17.5	30.6	24.3	0.8	26.5
Mon Jul 31 1995 00:00:00 GMT+0800 (CST)	5.54	5	28.2	24.2	1	26
Tue Aug 01 1995 00:00:00 GMT+0800 (CST)	5.22	1.5	29.3	24.6	0.8	26.4
Wed Aug 02 1995 00:00:00 GMT+0800 (CST)	2.78	15	25.3	23.1	0.7	24.1
Thu Aug 03 1995 00:00:00 GMT+0800 (CST)	10.1	13.5	31.4	22.7	2.8	25.6
Fri Aug 04 1995 00:00:00 GMT+0800 (CST)	16.77	1	33.4	23	6.1	27
Sat Aug 05 1995 00:00:00 GMT+0800 (CST)	10.73	0	31.6	23.8	2.7	26.3
Sun Aug 06 1995 00:00:00 GMT+0800 (CST)	12.95	0	32.5	23.5	4.2	27.4
Mon Aug 07 1995 00:00:00 GMT+0800 (CST)	14.48	0	32.8	24	5.3	27.8
Tue Aug 08 1995 00:00:00 GMT+0800 (CST)	14.94	0	32.8	23.5	2.7	27.8
Wed Aug 09 1995 00:00:00 GMT+0800 (CST)	15.73	0	33.1	25	4.9	28.6
Thu Aug 10 1995 00:00:00 GMT+0800 (CST)	16.77	2	33.4	24.9	3.8	28.4
Fri Aug 11 1995 00:00:00 GMT+0800 (CST)	17.03	0	33.4	24.2	5.6	28.3
Sat Aug 12 1995 00:00:00 GMT+0800 (CST)	12.96	17.5	33.5	23.5	2	26.6
Sun Aug 13 1995 00:00:00 GMT+0800 (CST)	9.94	1.5	31.8	23.3	2	25.9
Mon Aug 14 1995 00:00:00 GMT+0800 (CST)	10.88	0	31.2	23.2	2.5	26.6
Tue Aug 15 1995 00:00:00 GMT+0800 (CST)	16.84	48.5	32.8	23	5.6	26.7
Wed Aug 16 1995 00:00:00 GMT+0800 (CST)	14.89	0	32	21.7	6	25.8
Thu Aug 17 1995 00:00:00 GMT+0800 (CST)	18.65	1	32.5	23.2	4.6	27
Fri Aug 18 1995 00:00:00 GMT+0800 (CST)	17.31	0	32.4	22.3	4.7	27.2
Sat Aug 19 1995 00:00:00 GMT+0800 (CST)	12.96	0	32.4	25.3	4.4	28.4
Sun Aug 20 1995 00:00:00 GMT+0800 (CST)	16.2	0	33.7	24.8	4.6	28
Mon Aug 21 1995 00:00:00 GMT+0800 (CST)	15.85	0	32.7	24.5	4.7	25.3
Tue Aug 22 1995 00:00:00 GMT+0800 (CST)	13.47	0	33.2	25.1	4.3	28.1
Wed Aug 23 1995 00:00:00 GMT+0800 (CST)	13.68	0	32.9	24.8	3.8	28.3
Thu Aug 24 1995 00:00:00 GMT+0800 (CST)	4.07	7.5	28.2	25.2	0.9	26.7
Fri Aug 25 1995 00:00:00 GMT+0800 (CST)	6.37	0.5	31.1	25.4	1.1	27.4
Sat Aug 26 1995 00:00:00 GMT+0800 (CST)	11.6	1.5	33.5	23.8	3.2	27
Sun Aug 27 1995 00:00:00 GMT+0800 (CST)	17.87	0	33.7	22.7	5.4	28.2
Mon Aug 28 1995 00:00:00 GMT+0800 (CST)	15.83	0	33.3	25.5	4.9	28.7
Tue Aug 29 1995 00:00:00 GMT+0800 (CST)	13.65	0	33.1	25	4	28.7
Wed Aug 30 1995 00:00:00 GMT+0800 (CST)	7.27	0	31.3	25.6	2	27.9
Thu Aug 31 1995 00:00:00 GMT+0800 (CST)	10.77	0.5	33.1	25	2.6	28.3
Fri Sep 01 1995 00:00:00 GMT+0800 (CST)	16.59	0	34.1	24.5	4.7	28.7
Sat Sep 02 1995 00:00:00 GMT+0800 (CST)	15.21	0	33.2	25.3	4.5	28.8
Sun Sep 03 1995 00:00:00 GMT+0800 (CST)	15.68	0	33.4	25.8	4.8	28.6
Mon Sep 04 1995 00:00:00 GMT+0800 (CST)	17.04	0	34.6	25.2	4.6	28.7
Tue Sep 05 1995 00:00:00 GMT+0800 (CST)	14.91	0	33.8	24.5	4.9	28
Wed Sep 06 1995 00:00:00 GMT+0800 (CST)	15.07	0	34.1	23.6	5.3	28.4
Thu Sep 07 1995 00:00:00 GMT+0800 (CST)	10.49	0	35.1	28	3.2	29
Fri Sep 08 1995 00:00:00 GMT+0800 (CST)	14.8	0	34.2	25.5	4.9	28.9
Sat Sep 09 1995 00:00:00 GMT+0800 (CST)	14.31	0	33.9	25.8	4.9	28.8
Sun Sep 10 1995 00:00:00 GMT+0800 (CST)	16.66	0	34	28.1	6.3	29.1
Mon Sep 11 1995 00:00:00 GMT+0800 (CST)	16.16	0	35.5	28.6	6	29.9
Tue Sep 12 1995 00:00:00 GMT+0800 (CST)	14.8	0.5	34.9	25.3	4	28.8
Wed Sep 13 1995 00:00:00 GMT+0800 (CST)	15.56	13	34.1	24.3	4	27.8
